<strategy>
Use gradient descent with random restarts on the coefficient vector, guided by a fast numerical surrogate of the C₄ bound. Use SymPy for exact checks of promising candidates. Limit to 8 coefficients and prioritize lower values of r_max²/(2π). Monitor time and stop early if budget is exceeded.
</strategy>

```python
import numpy as np
import random
from scipy.optimize import minimize
from sympy import symbols, HermiteH, simplify, solve, N
import time

def run(seed=42, budget_s=600, **kwargs):
    np.random.seed(seed)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
            expr = expr.as_poly().as_expr()
            expr = expr.as_leading_term(z)
