```python
import numpy as np
import scipy.optimize as opt
from scipy.optimize import minimize
from scipy.integrate import trapz
import time

def run(seed=42, budget_s=600):
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h, 1)
        h = np.roll(h
